player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2
Nickeil Alexander-Walker,ATL,MIA,0,8.247841169618686,0.33899603693708313,2.7959854697872513,1.240740740740741,1.5552447290465103,0.30716952864095015
Bam Adebayo,MIA,ATL,1,7.117571787682537,0.33107478222092807,2.3564485295488176,1.2652238408580883,1.0912246886907293,0.2122250908196236
CJ McCollum,ATL,MIA,0,6.46031538413683,0.3315515150938718,2.1419273535948147,1.2394239423942395,0.9025034112005752,0.16935194593554803
Onyeka Okongwu,ATL,MIA,0,5.763336692821372,0.33137049736902496,1.9097997464053693,1.2626582278481013,0.647141518557268,0.12697810545664756
Jalen Johnson,ATL,MIA,0,5.404376996850541,0.3277598369277923,1.7713377231840453,1.238834487700024,0.5325032354840213,0.10414751133164224
Andrew Wiggins,MIA,ATL,1,3.5488664436838486,0.36660244598896136,1.3010231187426455,0.0,1.3010231187426455,0.37353931529699
Luke Kennard,ATL,MIA,0,3.768407465622513,0.32851320865924416,1.237971628067102,1.2237224761113419,0.014249151955760153,0.037156693047044054
Dru Smith,MIA,ATL,1,3.5007899884047657,0.32440921312390125,1.1356885254504214,1.222523360705473,-0.08683483525505165,0.028458616554948746
Davion Mitchell,MIA,ATL,1,3.348557323780483,0.3227524520790815,1.0807550871775176,1.2575230606381371,-0.17676797346061957,0.02434430921912989
Mouhamed Gueye,ATL,MIA,0,3.24217998366721,0.32962443587729373,1.0687017481289576,1.2380952380952381,-0.16939348996628056,0.0234929647727935
Pelle Larsson,MIA,ATL,1,2.9838216186313367,0.32836022683178784,0.979768343519378,1.222079589216945,-0.2423112456975669,0.017772698855136215
Dyson Daniels,ATL,MIA,0,2.427755888573876,0.3349709864521417,0.8132277848605871,1.2327044025157232,-0.4194766176551361,0.009596314381027926
Jaime Jaquez Jr.,MIA,ATL,1,1.9877865661951253,0.36893953960179227,0.7333730605586571,0.0,0.7333730605586571,0.1674848044231556
