player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2
Keyonte George,UTA,IND,0,7.308407465622513,0.32851320865924416,2.4009083867208263,1.2237224761113419,1.1771859106094844,0.22146697620203581
Pascal Siakam,IND,UTA,1,5.737786566195125,0.36893953960179227,2.116896334065378,0.0,2.116896334065378,0.6247108907598448
Ace Bailey,UTA,IND,0,6.237841169618687,0.33899603693708313,2.114603435543714,1.240740740740741,0.8738626948029733,0.16412595711962008
Brice Sensabaugh,UTA,IND,0,6.431876996850541,0.3277598369277923,2.108110955627352,1.238834487700024,0.8692764679273279,0.16289287118213402
Lauri Markkanen,UTA,IND,0,5.678866443683848,0.36660244598896136,2.081886328699133,0.0,2.081886328699133,0.6157048780376642
Andrew Nembhard,IND,UTA,1,5.7750717876825375,0.33107478222092807,1.9119806344172219,1.2652238408580883,0.6467567935591336,0.12735333774316937
Bennedict Mathurin,IND,UTA,1,4.907179983667211,0.32962443587729373,1.6175264338646518,1.2380952380952381,0.37943119576941364,0.08124759284263128
Jusuf Nurkić,UTA,IND,0,3.6108366928213718,0.33137049736902496,1.1965247508185433,1.2626582278481013,-0.06613347702955807,0.033468297029004446
Johnny Furphy,IND,UTA,1,3.377815384136831,0.3315515150938718,1.119919808317955,1.2394239423942395,-0.11950413407628457,0.027238085434482473
Kyle Filipowski,UTA,IND,0,2.9157899884047653,0.32440921312390125,0.9459091357729391,1.222523360705473,-0.27661422493253396,0.015849357402477615
Isaiah Collier,UTA,IND,0,2.788821618631337,0.32836022683178784,0.9157380992871794,1.222079589216945,-0.3063414899297655,0.014250484421978737
Cody Williams,UTA,IND,0,2.486057323780483,0.3227524520790815,0.80238109725931,1.2575230606381371,-0.4551419633788272,0.00917145474663672
Kyle Anderson,UTA,IND,0,1.6252558885738762,0.3349709864521417,0.5444135682327433,1.2327044025157232,-0.6882908342829799,0.0023775314319223195
